id,year,author,doi,title,journal,rater,include_final,no_reason,confirmed,type,prereg_link,notes
1008,2021,"Jones, Benedict C.; DeBruine, Lisa M.; Flake, Jessica K.; Liuzza, Marco Tullio; Antfolk, Jan; Arinze, Nwadiogo C.; Ndukaihe, Izuchukwu L. G.; Bloxsom, Nicholas G.; Lewis, Savannah C.; Foroni, Francesco; Willis, Megan L.; Cubillas, Carmelo P.; Vadillo, Miguel A.; Turiegano, Enrique; Gilead, Michael; Simchon, Almog; Saribay, S. Adil; Owsley, Nicholas C.; Jang, Chaning; Mburu, Georgina; Calvillo, Dustin P.; Wlodarczyk, Anna; Qi, Yue; Ariyabuddhiphongs, Kris; Jarukasemthawee, Somboon; Manley, Harry; Suavansri, Panita; Taephant, Nattasuda; Stolier, Ryan M.; Evans, Thomas R.; Bonick, Judson; Lindemans, Jan W.; Ashworth, Logan F.; Hahn, Amanda C.; Chevallier, Coralie; Kapucu, Aycan; Karaaslan, Aslan; Leongómez, Juan David; Sánchez, Oscar R.; Valderrama, Eugenio; Vásquez-Amézquita, Milena; Hajdu, Nandor; Aczel, Balazs; Szecsi, Peter; Andreychik, Michael; Musser, Erica D.; Batres, Carlota; Hu, Chuan-Peng; Liu, Qing-Lan; Legate, Nicole; Vaughn, Leigh Ann; Barzykowski, Krystian; Golik, Karolina; Schmid, Irina; Stieger, Stefan; Artner, Richard; Mues, Chiel; Vanpaemel, Wolf; Jiang, Zhongqing; Wu, Qi; Marcu, Gabriela M.; Stephen, Ian D.; Lu, Jackson G.; Philipp, Michael C.; Arnal, Jack D.; Hehman, Eric; Xie, Sally Y.; Chopik, William J.; Seehuus, Martin; Azouaghe, Soufian; Belhaj, Abdelkarim; Elouafa, Jamal; Wilson, John P.; Kruse, Elliott; Papadatou-Pastou, Marietta; De La Rosa-Gómez, Anabel; Barba-Sánchez, Alan E.; González-Santoyo, Isaac; Hsu, Tsuyueh; Kung, Chun-Chia; Wang, Hsiao-Hsin; Freeman, Jonathan B.; Oh, Dong Won; Schei, Vidar; Sverdrup, Therese E.; Levitan, Carmel A.; Cook, Corey L.; Chandel, Priyanka; Kujur, Pratibha; Parganiha, Arti; Parveen, Noorshama; Pati, Atanu Kumar; Pradhan, Sraddha; Singh, Margaret M.; Pande, Babita; Bavolar, Jozef; Kačmár, Pavol; Zakharov, Ilya; Álvarez-Solas, Sara; Baskin, Ernest; Thirkettle, Martin; Schmidt, Kathleen; Christopherson, Cody D.; Leonis, Trinity; Suchow, Jordan W.; Olofsson, Jonas K.; Jernsäther, Teodor; Lee, Ai-Suan; Beaudry, Jennifer L.; Gogan, Taylor D.; Oldmeadow, Julian A.; Balas, Benjamin; Stevens, Laura M.; Colloff, Melissa F.; Flowe, Heather D.; Gülgöz, Sami; Brandt, Mark J.; Hoyer, Karlijn; Jaeger, Bastian; Ren, Dongning; Sleegers, Willem W. A.; Wissink, Joeri; Kaminski, Gwenaël; Floerke, Victoria A.; Urry, Heather L.; Chen, Sau-Chin; Pfuhl, Gerit; Vally, Zahir; Basnight-Brown, Dana M.; Jzerman, Hans I.; Sarda, Elisa; Neyroud, Lison; Badidi, Touhami; Van Der Linden, Nicolas; Tan, Chrystalle B. Y.; Kovic, Vanja; Sampaio, Waldir; Ferreira, Paulo; Santos, Diana; Burin, Debora I.; Gardiner, Gwendolyn; Protzko, John; Schild, Christoph; Ścigała, Karolina A.; Zettler, Ingo; O’Mara Kunz, Erin M.; Storage, Daniel; Wagemans, Fieke M. A.; Saunders, Blair; Sirota, Miroslav; Sloane, Guyan V.; Lima, Tiago J. S.; Uittenhove, Kim; Vergauwe, Evie; Jaworska, Katarzyna; Stern, Julia; Ask, Karl; Van Zyl, Casper J. J.; Körner, Anita; Weissgerber, Sophia C.; Boudesseul, Jordane; Ruiz-Dodobara, Fernando; Ritchie, Kay L.; Michalak, Nicholas M.; Blake, Khandis R.; White, David; Gordon-Finlayson, Alasdair R.; Anne, Michele; Janssen, Steve M. J.; Lee, Kean Mun; Nielsen, Tonje K.; Tamnes, Christian K.; Zickfeld, Janis H.; Rosa, Anna Dalla; Vianello, Michelangelo; Kocsor, Ferenc; Kozma, Luca; Putz, Ádám; Tressoldi, Patrizio; Irrazabal, Natalia; Chatard, Armand; Lins, Samuel; Pinto, Isabel R.; Lutz, Johannes; Adamkovic, Matus; Babincak, Peter; Baník, Gabriel; Ropovik, Ivan; Coetzee, Vinet; Dixson, Barnaby J. W.; Ribeiro, Gianni; Peters, Kim; Steffens, Niklas K.; Tan, Kok Wei; Thorstenson, Christopher A.; Fernandez, Ana Maria; Hsu, Rafael M. C. S.; Valentova, Jaroslava V.; Varella, Marco A. C.; Corral-Frías, Nadia S.; Frías-Armenta, Martha; Hatami, Javad; Monajem, Arash; Sharifian, MohammadHasan; Frohlich, Brooke; Lin, Hause; Inzlicht, Michael; Alaei, Ravin; Rule, Nicholas O.; Lamm, Claus; Pronizius, Ekaterina; Voracek, Martin; Olsen, Jerome; Giolla, Erik Mac; Akgoz, Aysegul; Özdoğru, Asil A.; Crawford, Matthew T.; Bennett-Day, Brooke; Koehn, Monica A.; Okan, Ceylan; Gill, Tripat; Miller, Jeremy K.; Dunham, Yarrow; Yang, Xin; Alper, Sinan; Borras-Guevara, Martha Lucia; Cai, Sun Jun; Tiantian, Dong; Danvers, Alexander F.; Feinberg, David R.; Armstrong, Marie M.; Gilboa-Schechtman, Eva; McCarthy, Randy J.; Muñoz-Reyes, Jose Antonio; Polo, Pablo; Shiramazu, Victor K. M.; Yan, Wen-Jing; Carvalho, Lilian; Forscher, Patrick S.; Chartier, Christopher R.; Coles, Nicholas A.",10.1038/s41562-020-01007-2,To which world regions does the valence–dominance model of social perception apply?,Nature Human Behaviour,moin,yes,,yes,rr,https://doi.org/10.6084/m9.figshare.7611443,
1118,2015,"Wagenmakers, Eric-Jan; Beek, Titia F.; Rotteveel, Mark; Gierholz, Alex; Matzke, Dora; Steingroever, Helen; Ly, Alexander; Verhagen, Josine; Selker, Ravi; Sasiadek, Adam; Gronau, Quentin F.; Love, Jonathon; Pinto, Yair",10.3389/fpsyg.2015.00494,Turning the hands of time again: a purely confirmatory replication study and a Bayesian analysis,Frontiers in Psychology,moin,no,replication,yes,replication,https://osf.io/uszvx/registrations,"irregular format, but article indicates proposal was reviewed prior to data collection"
1117,2015,"van ’t Veer, Anna E.; Gallucci, Marcello; Stel, Mariëlle; Beest, Ilja van",10.3389/fpsyg.2015.00672,Unconscious deception detection measured by finger skin temperature and indirect veracity judgments—results of a registered report,Frontiers in Psychology,moin,yes,,yes,rr,https://doi.org/10.3389/fpsyg.2014.00442,Stage 1 was published
1127,2023,"McKinley, Geoffrey L.; Peterson, Daniel J.",10.1186/s41235-023-00522-w,Using objective measures to examine the effect of suspect-filler similarity on eyewitness identification performance,Cognitive Research: Principles and Implications,moin,yes,,yes,rr,https://doi.org/10.1186/s41235-022-00442-1,Stage 1 was published
1138,2022,"Jaffé, Mariela E.; Douneva, Maria; Greifeneder, Rainer",10.1525/collabra.33941,When Choosing Implies Losing: Does Flipping a Coin Increase Forfeiture Thoughts?,Collabra,moin,yes,,yes,rr,https://osf.io/hr3b9/registrations,
1037,2022,"Williams, Matt N.; Marques, Mathew D.; Hill, Stephen R.; Kerr, John R.; Ling, Mathew",10.1111/bjso.12518,Why are beliefs in different conspiracy theories positively correlated across individuals? Testing monological network versus unidimensional factor model explanations,British Journal of Social Psychology,moin,yes,,yes,rr,https://osf.io/6vrcz/overview,
1213,2020,"Grassi, Massimo; Mioni, Giovanna",10.3758/s13414-020-02059-2,Why are damped sounds perceived as shorter than ramped sounds?,"Attention, Perception, and Psychophysics",moin,yes,,yes,rr,https://osf.io/bg49u/files/4ypnj,not formally registered
1143,2021,"Mattavelli, Simone; Van Dessel, Pieter; De Houwer, Jan",10.1525/collabra.18733,Why Does the IAT Reveal a Preference for Stimuli Said to Be Paired With an Unpleasant Sound? Stalking the Unexpected,Collabra,moin,no,partial,yes,partial_rr,https://osf.io/5necg/overview,
1059,2023,"Forsberg, Alicia; Adams, Eryn J.; Cowan, Nelson",10.1111/desc.13283,"Why does visual working memory ability improve with age: More objects, more feature detail, or both? A registered report",Developmental Science,moin,yes,,yes,rr,https://osf.io/wskcf/files/59ekp,
1036,2022,"McCrea, Sean M.; Erion, C. J.; Thürmer, J. Lukas",10.1111/bjso.12508,"Why punish critical outgroup commenters? Social identity, general norms, and retribution",British Journal of Social Psychology,moin,yes,,yes,rr,https://osf.io/b74jg/registrations,
1120,2020,"Ecker, Ullrich K. H.; Butler, Lucy H.; Hamby, Anne",10.1186/s41235-020-00266-x,You don’t have to tell a story! A registered report testing the effectiveness of narrative versus non-narrative misinformation corrections,Cognitive Research: Principles and Implications,moin,yes,,yes,rr,https://osf.io/gtm9z/files/3aegu,
1149,2020,"Morriss, Jayne; Biagi, Nicolò; Dodd, Helen",10.1016/j.ijpsycho.2020.07.009,Your guess is as good as mine: A registered report assessing physiological markers of fear and anxiety to the unknown in individuals with varying levels of intolerance of uncertainty,International Journal of Psychophysiology,moin,yes,,yes,rr,https://osf.io/v2zgb/registrations,
